"strategy","theta","gene_diversity","loss_pct","status_number","Ne_parents","n_lines_used","He_Nei","alleles_retained","alleles_lost_MAF","alleles_fixed","E_NE","A_NE","eff_dim","theta_within_A","theta_within_B","theta_between","mean_index"
"truncation",0.670937037037037,0.329062962962963,1.10149010932828,0.745226410824,35.4679802955665,57,0.329062962962963,11806,145,194,0.258956944444444,0.2623896875,1.48236512802694,0.704807962962963,0.708648333333333,0.635145925925926,1.40457917597323
"truncation",0.670373472222222,0.329626527777778,0.932113039632786,0.745852902476211,37.8947368421053,55,0.329626527777778,11806,144,194,0.262519444444444,0.263613958333333,1.48262039494026,0.703625833333333,0.707929722222222,0.634969166666667,1.36901240934987
"truncation",0.673792569444444,0.326207430555556,1.95970854112701,0.742068141850036,27.906976744186,52,0.326207430555556,11787,179,213,0.258208333333333,0.265147291666667,1.4697909772966,0.712980555555556,0.710335833333333,0.635926944444444,1.83537386842849
"truncation",0.670091319444444,0.329908680555556,0.847313191504978,0.746166955892724,36.9230769230769,51,0.329908680555556,11786,140,214,0.258441666666667,0.265776145833333,1.48505035567926,0.703953518518518,0.707285648148148,0.634563055555555,1.49806358787751
"truncation",0.676901435185185,0.323098564814815,2.89406525645272,0.73865997914927,22.7129337539432,43,0.323098564814815,11746,248,254,0.255654166666667,0.27152734375,1.45883473888082,0.718825833333334,0.715191759259259,0.636794074074074,2.18281311600955
"truncation",0.669187847222222,0.330812152777778,0.57577835908011,0.747174357806234,39.5604395604396,50,0.330812152777778,11774,143,226,0.260322222222222,0.266729375,1.48719434076207,0.704849444444444,0.704323796296296,0.633789074074074,1.24827546917471
"truncation",0.671245115740741,0.328754884259259,1.19408188705682,0.744884377219242,35.2941176470588,58,0.328754884259259,11812,170,188,0.261645833333333,0.26188953125,1.48098196105093,0.708843518518519,0.706344907407407,0.634896018518518,1.43183144311501
"truncation",0.670653657407407,0.329346342592593,1.01632153596053,0.745541300606463,38.5026737967914,55,0.329346342592593,11796,151,204,0.261730555555556,0.263415520833333,1.48319704059231,0.704546203703704,0.707436388888889,0.635316018518518,1.31880712059145
"truncation",0.669354583333333,0.330645416666667,0.625890206324727,0.746988236802741,40.9090909090909,61,0.330645416666667,11823,129,177,0.258470833333333,0.260466197916667,1.48896879061871,0.703009907407408,0.705631574074074,0.634388425925926,1.24265885238024
"truncation",0.671964861111111,0.328035138888889,1.41039837551672,0.744086527341976,34.4497607655502,47,0.328035138888889,11764,169,236,0.257086111111111,0.268311770833333,1.47933088458985,0.70850462962963,0.706933888888889,0.636210462962963,1.65683883358007
"truncation",0.668395717592593,0.331604282407407,0.337707081458281,0.748059849636507,43.3734939759036,58,0.331604282407407,11817,127,183,0.261643055555556,0.26230953125,1.48966982815816,0.702690740740741,0.702447314814815,0.634222407407408,1.11709461092621
"truncation",0.670824328703704,0.329175671296296,1.06761608680521,0.745351619799175,35.4679802955665,55,0.329175671296296,11795,135,205,0.260163888888889,0.263339270833333,1.4820806667015,0.704778055555556,0.708772222222222,0.634873518518519,1.50260152330186
"truncation",0.674475949074074,0.325524050925926,2.16509545690588,0.741316277750754,28.3464566929134,52,0.325524050925926,11787,199,213,0.257354166666667,0.26437859375,1.47049926653104,0.719266296296296,0.70438287037037,0.637127314814815,1.8684828724436
"truncation",0.669053842592592,0.330946157407408,0.535503822956378,0.747324009174648,41.1428571428571,55,0.330946157407407,11795,118,205,0.2603625,0.263544583333333,1.48837246518254,0.704598703703704,0.703794074074074,0.633911296296296,1.24588365524882
"truncation",0.669281967592593,0.330718032407407,0.604065846362707,0.747069283516632,40.4494382022472,56,0.330718032407407,11810,125,190,0.260244444444444,0.262705208333333,1.4887376889117,0.702776481481482,0.705870092592593,0.634240648148148,1.47755299762703
"truncation",0.669795277777778,0.330204722222222,0.758339095376893,0.746496752946485,35.8208955223881,52,0.330204722222222,11799,151,201,0.262520833333333,0.265777864583333,1.48440192649066,0.705620555555556,0.70533037037037,0.634115092592592,1.35157904759672
"truncation",0.670063287037037,0.329936712962963,0.838888167624225,0.746198172132303,38.5026737967914,55,0.329936712962963,11802,146,198,0.260298611111111,0.26391203125,1.48308927028298,0.704533333333333,0.706515925925926,0.634601944444444,1.57328474949726
"truncation",0.671669953703704,0.328330046296296,1.32176517630851,0.744413230401202,33.8028169014084,56,0.328330046296296,11812,168,188,0.259083333333333,0.262889375,1.47874805462965,0.70819537037037,0.707676111111111,0.635404166666667,1.62824621117202
"truncation",0.670410740740741,0.329589259259259,0.943313938433804,0.745811440084547,36.734693877551,54,0.329589259259259,11791,136,209,0.2608875,0.2638184375,1.48223605303098,0.702660277777778,0.709243240740741,0.634869722222222,1.62060759356896
"truncation",0.672029791666667,0.327970208333333,1.42991298491845,0.744014634767866,31.304347826087,48,0.327970208333333,11776,159,224,0.257715277777778,0.267953645833333,1.47529808828931,0.712457222222222,0.705960648148148,0.634850648148148,1.8096955344604
"truncation",0.670633333333333,0.329366666666667,1.01021321971998,0.745563894825786,40.4494382022472,59,0.329366666666667,11812,152,188,0.259077777777778,0.261149427083333,1.48490890791522,0.705765555555556,0.704850740740741,0.635958518518519,1.33333926932206
"truncation",0.671481921296296,0.328518078703704,1.26525281546333,0.744621685472558,35.1219512195122,51,0.328518078703704,11776,168,224,0.257681944444444,0.265320520833333,1.47993949652635,0.70618462962963,0.709001574074074,0.635370740740741,1.67549762398443
"truncation",0.669205231481481,0.330794768518519,0.581003126160582,0.747154948106284,42.3529411764706,57,0.330794768518519,11808,121,192,0.262148611111111,0.262408854166667,1.48911515865312,0.70389212962963,0.70360212962963,0.634663333333333,1.27786741372461
"truncation",0.671569444444444,0.328430555555556,1.29155753494569,0.744524641697516,36.3636363636364,54,0.328430555555556,11794,160,206,0.258631944444444,0.2639028125,1.48070984132621,0.705676018518518,0.708419907407407,0.636090925925926,1.19280582040115
"truncation",0.674574143518519,0.325425856481481,2.1946073902686,0.741208367981679,27.6923076923077,46,0.325425856481482,11762,195,238,0.256331944444444,0.2689153125,1.46693939845961,0.71834537037037,0.707186759259259,0.636382222222222,1.95582592402974
"truncation",0.669554398148148,0.330445601851852,0.685943720890228,0.74676531344264,38.0952380952381,53,0.330445601851852,11784,134,216,0.2586,0.264807864583333,1.48669754165233,0.704441388888889,0.705029907407408,0.634373148148148,1.3159915990347
"truncation",0.671451342592593,0.328548657407407,1.25606251278249,0.744655596441898,35.2941176470588,53,0.328548657407407,11786,160,214,0.260913888888889,0.26423875,1.48178686102931,0.70729287037037,0.707230462962963,0.635641018518519,1.3990960401825
"truncation",0.67412699074074,0.325873009259259,2.06021747589621,0.741700016269327,28.8,51,0.325873009259259,11787,199,213,0.256991666666667,0.2656271875,1.46970451621796,0.712708888888889,0.710362592592593,0.636718240740741,1.930477543551
"truncation",0.669040625,0.330959375,0.531531330276029,0.747338773336821,42.8571428571429,60,0.330959375,11818,131,182,0.260956944444444,0.260751875,1.49027356143902,0.70090287037037,0.706052222222223,0.634603703703704,1.30400116520264
"truncation",0.676980949074074,0.323019050925926,2.91796282625493,0.738573220832675,23.3766233766234,47,0.323019050925926,11765,248,235,0.255888888888889,0.26807953125,1.45975607330332,0.721663333333333,0.71149787037037,0.637381296296296,2.03523587234571
"truncation",0.67213699074074,0.32786300925926,1.46213122240134,0.743895971934183,31.7180616740088,52,0.327863009259259,11793,162,207,0.260302777777778,0.265337447916667,1.47631558771165,0.711603425925926,0.706148796296296,0.63539787037037,1.75157466754546
"truncation",0.669600833333333,0.330399166666667,0.699899623371483,0.7467135270889,42.8571428571429,59,0.330399166666667,11819,125,181,0.260261111111111,0.2611525,1.4902465206257,0.702529907407407,0.704838240740741,0.635517592592593,1.19466098052134
"truncation",0.675352314814815,0.324647685185185,2.42848354865005,0.740354314380491,25.6227758007117,56,0.324647685185185,11810,212,190,0.2578375,0.262695104166667,1.46506386240629,0.721801111111111,0.706131851851852,0.636738148148148,1.79850381441834
"truncation",0.673902476851852,0.326097523148148,1.99274075697009,0.741947117238327,27.4809160305344,48,0.326097523148148,11784,182,216,0.257698611111111,0.2674259375,1.47122879416159,0.714237685185185,0.709239074074074,0.636066574074074,1.75764466821066
"truncation",0.670389236111111,0.329610763888889,0.936850811113227,0.745835364094553,36.3636363636364,50,0.329610763888889,11785,147,215,0.258044444444444,0.266814895833333,1.48391413114501,0.705854444444444,0.706105648148148,0.634798425925926,1.38108872746804
"truncation",0.674346203703704,0.325653796296296,2.1261010235023,0.74145890827865,27.6923076923077,42,0.325653796296296,11734,199,266,0.2576875,0.27223484375,1.46852870348218,0.712821388888889,0.711237314814815,0.636663055555556,2.03627642417632
"truncation",0.672672708333333,0.327327291666667,1.62313892485619,0.743303532023529,30.1255230125523,48,0.327327291666667,11778,181,222,0.259979166666667,0.26767546875,1.47446883197868,0.712263240740741,0.707459814814815,0.635483888888889,1.78048315091421
"truncation",0.669872175925926,0.330127824074074,0.781450515138914,0.746411058660376,38.0952380952381,53,0.330127824074074,11797,141,203,0.259593055555556,0.26461328125,1.48584581930529,0.70606,0.704900740740741,0.634263981481482,1.73066065225521
"truncation",0.672911574074074,0.327088425925926,1.69492903338277,0.743039679006859,30.6382978723404,49,0.327088425925926,11768,200,232,0.25905,0.267056875,1.47308283491782,0.710196388888889,0.710243240740741,0.635603333333333,1.85379711139173
"truncation",0.670161180555556,0.329838819444444,0.868309658946925,0.746089171541548,37.8947368421053,58,0.329838819444444,11815,139,185,0.261145833333333,0.261599270833333,1.48718410428619,0.705168981481482,0.705556111111111,0.634959814814815,1.41865020026073
"truncation",0.671072962962963,0.328927037037037,1.14234208309203,0.74507546510646,33.3333333333333,50,0.328927037037037,11772,163,228,0.259052777777778,0.266484270833333,1.48115354394733,0.709200277777778,0.705544907407407,0.634773333333333,1.72909155206059
"truncation",0.672421064814815,0.327578935185185,1.54750850816926,0.743581702244412,32.2869955156951,52,0.327578935185185,11777,163,223,0.258502777777778,0.264716770833333,1.47674391108849,0.711890648148148,0.7056275,0.636083055555556,1.63383393024914
"truncation",0.672913726851852,0.327086273148148,1.69557604182284,0.743037301882949,30.9012875536481,54,0.327086273148148,11786,165,214,0.257598611111111,0.2636940625,1.47694310088931,0.710266018518519,0.708965,0.636211944444444,1.75296842227076
"truncation",0.672576018518519,0.327423981481481,1.59407920169352,0.743410389655802,30.2521008403361,48,0.327423981481481,11765,178,235,0.259844444444444,0.267693958333333,1.47565712055712,0.705648055555556,0.713571944444444,0.635542037037037,1.86420754909108
"truncation",0.670814560185185,0.329185439814815,1.06468019904497,0.745362473739344,39.7790055248619,55,0.329185439814815,11796,133,204,0.259484722222222,0.263094739583333,1.48514486507712,0.7043675,0.705965740740741,0.6364625,1.26130386715785
"truncation",0.675842800925926,0.324157199074074,2.57589711678358,0.739817009687732,25.4416961130742,45,0.324157199074074,11758,234,242,0.256120833333333,0.269299895833333,1.46307597854778,0.72361787037037,0.705821666666667,0.636965833333333,1.92671142774364
"truncation",0.675359444444445,0.324640555555555,2.4306263292903,0.740346498613495,26.0869565217391,46,0.324640555555556,11760,212,240,0.256258333333333,0.269147239583333,1.46499660914332,0.713719722222222,0.713693425925926,0.637012314814815,1.96428964514541
"truncation",0.670718981481482,0.329281018518518,1.03595441572234,0.745468689279677,35.4679802955665,54,0.329281018518519,11809,138,191,0.259126388888889,0.2638084375,1.48422887495394,0.706871759259259,0.705876203703704,0.635063981481481,1.49914175990776
"truncation",0.670846666666667,0.329153333333333,1.07432966900581,0.745326800957993,34.6153846153846,56,0.329153333333333,11802,151,198,0.260722222222222,0.262775052083333,1.48197937310879,0.708211481481481,0.70544,0.634867592592593,1.51806572120565
"truncation",0.676164236111111,0.323835763888889,2.67250312967243,0.739465315225334,23.9202657807309,49,0.323835763888889,11780,220,220,0.256888888888889,0.266943854166667,1.46043381720671,0.721095462962963,0.710362592592593,0.636599444444444,2.06904005259216
"truncation",0.673887291666667,0.326112708333333,1.98817691248964,0.741963836064327,27.7992277992278,50,0.326112708333333,11772,197,228,0.256797222222222,0.26629953125,1.47118569949365,0.713596574074074,0.709514074074074,0.636219259259259,1.9166106845788
"truncation",0.677420300925926,0.322579699074074,3.05000820466704,0.738094207269223,21.9512195121951,41,0.322579699074074,11728,242,272,0.255711111111111,0.273088385416667,1.4558507748398,0.722098796296296,0.713489444444445,0.637046481481481,2.29495067308514
"truncation",0.671555787037037,0.328444212962963,1.28745285774541,0.744539783070061,33.3333333333333,53,0.328444212962963,11781,150,219,0.258013888888889,0.264318072916667,1.47933845775982,0.708624907407407,0.707414537037037,0.635091851851852,1.69667125954499
"truncation",0.670963287037037,0.329036712962963,1.10937943804907,0.745197255438508,38.2978723404255,53,0.329036712962963,11789,155,211,0.257491666666667,0.264245208333333,1.48285341960771,0.706497777777778,0.705730185185185,0.635812592592593,1.3358289870415
"truncation",0.6716175,0.3283825,1.30600043302711,0.744471369492308,34.1232227488152,52,0.3283825,11790,178,210,0.258836111111111,0.26505953125,1.4782037045955,0.708323796296296,0.707408055555556,0.635369074074074,1.51371719611241
"truncation",0.678022152777778,0.321977847222222,3.23089228468368,0.737439031971976,21.4925373134328,45,0.321977847222222,11764,256,236,0.255834722222222,0.269723020833333,1.4532377086449,0.722934907407408,0.714431666666667,0.637361018518518,2.08127026175608
"truncation",0.676399490740741,0.323600509259259,2.74320793371887,0.739208126032795,23.841059602649,43,0.323600509259259,11746,227,254,0.256105555555556,0.27101921875,1.45908115027263,0.723576018518519,0.708624537037037,0.636698703703704,2.08320659123609
"truncation",0.671140023148148,0.328859976851852,1.16249674385388,0.745001017305787,36.1809045226131,55,0.328859976851852,11801,153,199,0.259402777777778,0.263545572916667,1.48187068801895,0.708061944444444,0.705092407407408,0.63570287037037,1.58020583663983
"truncation",0.671111759259259,0.328888240740741,1.15400214917311,0.745032393042667,35.8208955223881,55,0.328888240740741,11797,170,203,0.261308333333333,0.263149114583333,1.48215530948333,0.705968981481481,0.707661388888889,0.635408333333333,1.62502962903301
"truncation",0.674107361111111,0.325892638888889,2.0543178720557,0.741721614159301,29.0322580645161,53,0.325892638888889,11799,204,201,0.257494444444444,0.264115989583333,1.47124774396304,0.714762592592593,0.708116666666667,0.636775092592593,1.71217803511321
"truncation",0.669118194444444,0.330881805555556,0.554844505358178,0.747252135947581,41.8604651162791,56,0.330881805555556,11803,127,197,0.259638888888889,0.262669010416667,1.49101376464059,0.702747685185185,0.704759722222222,0.634482685185185,1.26107801461173
"truncation",0.671363912037037,0.328636087962963,1.2297856216201,0.744752571646146,35.1219512195122,57,0.328636087962963,11813,157,187,0.257954166666667,0.262108541666667,1.48204347764073,0.707858703703704,0.705998055555556,0.635799444444444,1.4871685883648
"truncation",0.670325069444444,0.329674930555556,0.917565785351465,0.745906758961578,36.1809045226131,55,0.329674930555556,11794,153,206,0.264691666666667,0.263749947916667,1.48358017319901,0.704235555555556,0.70818712962963,0.634438796296296,1.34754304662418
"truncation",0.671178402777778,0.328821597222222,1.174031582495,0.744958416317735,37.5,57,0.328821597222222,11803,156,197,0.260606944444444,0.26177234375,1.48139251707117,0.706124351851852,0.706817777777778,0.635885740740741,1.41352983616735
"truncation",0.674016365740741,0.325983634259259,2.02696959057325,0.741821750055731,26.6666666666667,45,0.325983634259259,11756,191,244,0.257316666666667,0.270137291666667,1.46775920203005,0.713288796296296,0.711713333333333,0.635531666666667,1.94153115107168
"truncation",0.675726944444444,0.324273055555556,2.54107693138035,0.739943854704625,24.9134948096886,47,0.324273055555556,11764,214,236,0.256138888888889,0.268283697916667,1.46310430454757,0.720254814814815,0.709170185185185,0.636741388888889,2.12041944425144
"truncation",0.6726775,0.3273225,1.62457904041629,0.74329823726823,31.1688311688312,50,0.3273225,11778,179,222,0.258130555555556,0.2661825,1.47549739995433,0.712833703703704,0.706178148148148,0.635849074074074,1.90585336862693
"greedy w=0.0",0.677381736111111,0.322618263888889,3.03841770938602,0.738136228577006,21.8181818181818,43,0.322618263888889,11743,248,257,0.255875,0.271377395833333,1.4558688949702,0.723637962962963,0.712093611111111,0.636897685185185,2.29502799327142
"greedy w=0.0",0.678083425925926,0.321916574074074,3.24930767544528,0.737372395317358,20.9912536443149,42,0.321916574074074,11738,260,262,0.255584722222222,0.272200416666667,1.4532907743085,0.725279259259259,0.712735925925926,0.637159259259259,2.2921205373815
"greedy w=0.0",0.676773657407407,0.323226342592593,2.85566217484922,0.738799441330808,22.7129337539432,42,0.323226342592593,11738,241,262,0.255815277777778,0.272176145833333,1.45864828331013,0.721522037037037,0.712028703703704,0.636771944444445,2.29277663328351
"greedy w=0.0",0.678207199074074,0.321792800925926,3.2865071822088,0.73723782449173,20.8092485549133,43,0.321792800925926,11746,262,254,0.255693055555556,0.271429791666667,1.45254159371136,0.725440185185185,0.7134275,0.636980555555555,2.29295682434644
"greedy w=0.0",0.676835925925926,0.323164074074074,2.87437672005091,0.738731472204271,22.6415094339623,43,0.323164074074074,11743,239,257,0.255931944444444,0.2713615625,1.45829681663546,0.721520092592593,0.712076388888889,0.636873611111111,2.29458714206948
"greedy w=0.0",0.676922060185185,0.323077939814815,2.90026401473329,0.738637473069227,22.4299065420561,43,0.323077939814815,11743,242,257,0.255906944444444,0.271386927083333,1.45798235237622,0.723203518518519,0.710919351851852,0.636782685185185,2.28735533589684
"greedy w=0.0",0.677868935185185,0.322131064814815,3.1848433721594,0.737605714094874,21.2389380530973,42,0.322131064814815,11738,259,262,0.255736111111111,0.27224359375,1.45379031869803,0.725578888888889,0.711988518518519,0.636954166666667,2.29438099452291
"greedy w=0.0",0.676741157407407,0.323258842592593,2.84589443452836,0.738834921634585,22.7848101265823,43,0.323258842592593,11743,244,257,0.255925,0.271365677083333,1.45872404588101,0.72167074074074,0.711683888888889,0.636805,2.29312812557229
"greedy w=0.1",0.676420532407408,0.323579467592592,2.74953191943953,0.739185131208954,23.4527687296417,42,0.323579467592593,11734,232,266,0.255902777777778,0.2722625,1.46013502034632,0.720086388888889,0.711809074074074,0.636893333333333,2.29287840504022
"greedy w=0.1",0.676429606481481,0.323570393518519,2.75225909479973,0.73917521529077,23.4527687296417,42,0.323570393518518,11734,236,266,0.255911111111111,0.272250625,1.45993006617941,0.720029351851852,0.711951666666667,0.636868703703704,2.29375581808335
"greedy w=0.1",0.677012662037037,0.322987337962963,2.92749402585578,0.738538624219478,22.4299065420561,42,0.322987337962963,11734,244,266,0.255833333333333,0.272260416666667,1.45762789719207,0.721633703703704,0.71255712962963,0.636929907407408,2.29277408697543
"greedy w=0.1",0.676669560185185,0.323330439814815,2.8243761860863,0.738913096464934,22.8571428571429,43,0.323330439814815,11743,237,257,0.255963888888889,0.271372708333333,1.4588284040874,0.721646944444445,0.711492592592593,0.636769351851852,2.29463429202372
"greedy w=0.1",0.677457893518518,0.322542106481482,3.06130650258808,0.738053249926938,21.7522658610272,42,0.322542106481481,11738,246,262,0.255740277777778,0.2721928125,1.45570437297264,0.723617037037037,0.712408611111111,0.636902962962963,2.29459825570937
"greedy w=0.1",0.676481180555555,0.323518819444445,2.76775946904112,0.739118861502368,23.3766233766234,42,0.323518819444444,11734,235,266,0.255825,0.2722178125,1.46002152557568,0.720167222222222,0.711899537037037,0.636928981481481,2.28988309989573
"greedy w=0.1",0.67694900462963,0.32305099537037,2.90836205585405,0.73860807325296,22.6415094339623,42,0.32305099537037,11738,236,262,0.255702777777778,0.272172708333333,1.45825267214503,0.72148287037037,0.712320185185185,0.636996481481481,2.2926571281694
"greedy w=0.1",0.67676099537037,0.32323900462963,2.85185665208888,0.738813264092393,23.0031948881789,42,0.32323900462963,11734,234,266,0.255838888888889,0.272248125,1.45858832660422,0.7217725,0.711299814814815,0.636985833333333,2.29067757552304
"greedy w=0.2",0.67667875,0.32332125,2.82713814684655,0.73890306146011,22.8571428571429,43,0.32332125,11743,241,257,0.255955555555556,0.271398697916667,1.45870698859415,0.721862685185185,0.711315277777778,0.636768518518518,2.29342522173708
"greedy w=0.2",0.677088333333333,0.322911666666667,2.95023672037789,0.73845608524737,22.4299065420561,41,0.322911666666667,11728,233,272,0.255711111111111,0.273095,1.45733249766793,0.722188148148148,0.712320555555556,0.636922314814815,2.29288951868011
"greedy w=0.2",0.677294375,0.322705625,3.01216168946352,0.738231437401204,22.0183486238532,42,0.322705625,11738,253,262,0.255780555555556,0.272221927083333,1.45638260670272,0.723463425925926,0.711820555555556,0.636946759259259,2.29477396900267
"greedy w=0.2",0.676669560185185,0.323330439814815,2.8243761860863,0.738913096464934,22.8571428571429,43,0.323330439814815,11743,237,257,0.255963888888889,0.271372708333333,1.4588284040874,0.721646944444445,0.711492592592593,0.636769351851852,2.29463429202372
"greedy w=0.2",0.676367824074074,0.323632175925926,2.733690648278,0.739242734801118,23.5294117647059,42,0.323632175925926,11734,232,266,0.255944444444444,0.272301302083333,1.46018003298913,0.720116388888889,0.711801388888889,0.636776759259259,2.29056764590557
"greedy w=0.2",0.676617592592593,0.323382407407407,2.80875754148492,0.738969848661712,22.9299363057325,43,0.323382407407407,11743,235,257,0.255925,0.271361041666667,1.45934709872617,0.721588888888889,0.711331481481482,0.636775,2.29303200787675
"greedy w=0.2",0.676717638888889,0.323282361111111,2.8388260412477,0.738860598965554,22.7848101265823,42,0.323282361111111,11734,235,266,0.255886111111111,0.2722509375,1.45875521252131,0.720240648148148,0.713063240740741,0.636783333333333,2.29116922787312
"greedy w=0.2",0.676980208333333,0.323019791666667,2.91774019969491,0.738574028967489,22.6415094339623,42,0.323019791666667,11734,248,266,0.255743055555556,0.272241354166667,1.45772599785489,0.721627592592593,0.712464166666667,0.636914537037037,2.29083215253219
"greedy w=0.3",0.676435324074074,0.323564675925926,2.75397749355986,0.739168967387112,23.6065573770492,43,0.323564675925926,11743,230,257,0.255825,0.2713603125,1.46049284555226,0.721198888888889,0.710470185185185,0.637036111111111,2.28824269230975
"greedy w=0.3",0.675342916666667,0.324657083333333,2.42565897416979,0.740364617234578,25.0871080139373,43,0.324657083333333,11743,211,257,0.256116666666667,0.271402395833333,1.46413720759138,0.71858712962963,0.709681759259259,0.636551388888889,2.28601828425612
"greedy w=0.3",0.67663837962963,0.32336162037037,2.81500499932549,0.738947146736909,22.8571428571429,43,0.32336162037037,11743,236,257,0.256015277777778,0.271397604166667,1.45876071798859,0.721646944444445,0.711524722222222,0.636690925925926,2.29276673170498
"greedy w=0.3",0.675826435185185,0.324173564814815,2.57097846122314,0.739834925017388,24.2424242424242,42,0.324173564814815,11734,220,266,0.256113888888889,0.272305104166667,1.46232763457789,0.718303333333333,0.711809074074074,0.636596666666667,2.28915274844578
"greedy w=0.3",0.676068402777778,0.323931597222222,2.64370081846976,0.739570135130763,23.7623762376238,43,0.323931597222222,11743,225,257,0.256013888888889,0.271360208333333,1.46113087688343,0.719999444444444,0.711061388888889,0.636606388888889,2.29207691240431
"greedy w=0.3",0.676080925925926,0.323919074074074,2.64746459875014,0.739556435962493,23.9202657807309,41,0.323919074074074,11728,226,272,0.256018055555556,0.273109635416667,1.46128552609306,0.718061944444444,0.712864722222222,0.636698518518518,2.29027814507646
"greedy w=0.3",0.675744328703704,0.324255671296296,2.54630169846086,0.739924818842597,24.6575342465753,42,0.324255671296296,11734,217,266,0.255931944444444,0.2722653125,1.46312000619315,0.717635833333333,0.711610185185185,0.636865648148148,2.28570626304036
"greedy w=0.3",0.675813217592592,0.324186782407408,2.56700596854273,0.739849394750104,24.3243243243243,43,0.324186782407407,11743,226,257,0.256079166666667,0.27139515625,1.46229271659008,0.718527037037037,0.711339907407407,0.636692962962963,2.29133486821149
"greedy w=0.4",0.675614398148148,0.324385601851852,2.50725160841731,0.74006711723506,24.9134948096886,42,0.324385601851852,11734,221,266,0.256025,0.2722859375,1.46342236320788,0.718500740740741,0.710398148148148,0.636779351851852,2.28749298483938
"greedy w=0.4",0.676225972222222,0.323774027777778,2.69105766203414,0.739397805672701,23.6065573770492,42,0.323774027777778,11738,224,262,0.25585,0.272206041666667,1.46071139870332,0.720094074074074,0.711394074074074,0.63670787037037,2.28698973226681
"greedy w=0.4",0.675869490740741,0.324130509259259,2.58391863002428,0.739787794611071,24.2424242424242,43,0.324130509259259,11743,225,257,0.256158333333333,0.27139875,1.46190359728593,0.718736851851852,0.711280555555556,0.636730277777778,2.2895176987316
"greedy w=0.4",0.67540712962963,0.32459287037037,2.44495791409154,0.74029422857023,25.1748251748252,43,0.32459287037037,11743,213,257,0.256072222222222,0.271381197916667,1.46416062714483,0.718292037037037,0.709915185185185,0.636710648148148,2.28824904830085
"greedy w=0.4",0.675358472222222,0.324641527777778,2.43033413193022,0.740347564390187,24.7422680412371,43,0.324641527777778,11743,206,257,0.256256944444444,0.271431354166667,1.46369923246345,0.718074907407407,0.710751203703704,0.636303888888889,2.28497444166821
"greedy w=0.4",0.67576912037037,0.32423087962963,2.55375273114151,0.739897673521933,24.4067796610169,42,0.32423087962963,11734,224,266,0.256141666666667,0.272330520833333,1.46248013258412,0.716674722222222,0.713114722222222,0.636643518518519,2.28933659376264
"greedy w=0.4",0.67547337962963,0.32452662037037,2.46486907705338,0.740221620982541,24.6575342465753,43,0.32452662037037,11743,218,257,0.256302777777778,0.271485885416667,1.4634050481457,0.718245555555556,0.710883333333333,0.636382314814815,2.28726503548383
"greedy w=0.4",0.675644606481481,0.324355393518519,2.51633059781804,0.740034028546196,24.7422680412371,44,0.324355393518519,11747,227,253,0.256263888888889,0.270679947916667,1.46304753685022,0.717945555555556,0.711175833333333,0.636728518518519,2.28798118680899
"greedy w=0.5",0.675143935185185,0.324856064814815,2.36585591448432,0.740582820851164,25.2631578947368,44,0.324856064814815,11749,213,251,0.256383333333333,0.270663489583333,1.46446589333092,0.716378796296296,0.71154212962963,0.636327407407407,2.28383815984335
"greedy w=0.5",0.675005625,0.324994375,2.32428736148051,0.740734567952674,25.7142857142857,42,0.324994375,11734,204,266,0.256268055555556,0.272332916666667,1.46546141339041,0.716626574074074,0.710576666666667,0.63640962962963,2.28380942387664
"greedy w=0.5",0.67502224537037,0.32497775462963,2.32928254492095,0.74071632961616,25.8992805755396,44,0.32497775462963,11749,206,251,0.256145833333333,0.270584791666667,1.46559872816108,0.718306759259259,0.708680185185185,0.636551018518519,2.28013721412075
"greedy w=0.5",0.674535277777778,0.325464722222222,2.18292645294746,0.741251075328817,26.5682656826568,43,0.325464722222222,11743,199,257,0.256529166666667,0.27147125,1.46714760817167,0.715316018518519,0.710080092592593,0.6363725,2.28095207574882
"greedy w=0.5",0.675083055555555,0.324916944444445,2.3475587940826,0.740649607311693,25.3521126760563,43,0.324916944444444,11743,213,257,0.256351388888889,0.271485520833333,1.46486333219503,0.716762407407407,0.710883333333333,0.636343240740741,2.28538537701401
"greedy w=0.5",0.67514275462963,0.32485724537037,2.36550110340426,0.74058411583531,25.4416961130742,42,0.32485724537037,11734,201,266,0.256086111111111,0.272280729166667,1.46489660999514,0.717260740740741,0.710387685185185,0.636461296296296,2.28410294984005
"greedy w=0.5",0.67483787037037,0.32516212962963,2.27386940271589,0.740918703518499,25.9927797833935,43,0.32516212962963,11743,207,257,0.256290277777778,0.27144671875,1.46621623366363,0.716631666666667,0.709915185185185,0.636402314814815,2.28336279788631
"greedy w=0.5",0.675454050925926,0.324545949074074,2.45905991525292,0.740242803066456,25.0871080139373,44,0.324545949074074,11749,216,251,0.256269444444444,0.270671302083333,1.463540208982,0.717686481481481,0.710875462962963,0.63662712962963,2.2854665622382
"greedy w=0.6",0.673632546296296,0.326367453703704,1.91161424708261,0.74224442205035,28.4584980237154,44,0.326367453703704,11749,192,251,0.257222222222222,0.270794583333333,1.47026692247144,0.711851666666667,0.710613148148148,0.636032685185185,2.26663238399834
"greedy w=0.6",0.674041273148148,0.325958726851852,2.03445540865389,0.741794338000582,27.4809160305344,43,0.325958726851852,11739,189,261,0.256969444444444,0.271563385416667,1.46883973999077,0.713544166666667,0.710385555555555,0.636117685185185,2.26957150676898
